,id,name,artist,lien,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
873,3fkW1BkwAUAEghO1icTNal,Fast-Track,Radiohead,https://open.spotify.com/track/3fkW1BkwAUAEghO1icTNal,0.462,0.905,1,-7.108,0.19,0.0569,0.867,0.122,0.403,103.465
874,1bzuW7YxXXmoT548j1ct3V,Fata Morgana,Plants and Animals,https://open.spotify.com/track/1bzuW7YxXXmoT548j1ct3V,0.192,0.481,7,-13.086,0.0317,0.000969,0.696,0.342,0.233,84.374
875,5SdmtFbNOD7Qej6jFCHkOM,Faust Arp,Radiohead,https://open.spotify.com/track/5SdmtFbNOD7Qej6jFCHkOM,0.338,0.289,0,-13.479,0.0366,0.834,0.344,0.0966,0.226,121.857
876,0xym6foGsk537VgDlYWVSK,Fear & Trembling,Cold War Kids,https://open.spotify.com/track/0xym6foGsk537VgDlYWVSK,0.374,0.482,9,-7.214,0.0382,0.35,0.882,0.166,0.459,100.028
877,1oDBUVU4mIKU2isYMLPzZS,Fear of Sleep,The Strokes,https://open.spotify.com/track/1oDBUVU4mIKU2isYMLPzZS,0.431,0.923,8,-4.444,0.0592,0.000282,0.816,0.356,0.271,127.703
878,6KXTI33a8uVkWooQfP3q1b,Feathery,Piano Tribute Players,https://open.spotify.com/track/6KXTI33a8uVkWooQfP3q1b,0.374,0.163,9,-17.154,0.0442,0.95,0.889,0.0858,0.107,116.109
879,09qRkutJtXFjpTDQOftkMg,Feathery - Bonus Track,Milky Chance,https://open.spotify.com/track/09qRkutJtXFjpTDQOftkMg,0.677,0.567,4,-8.862,0.0349,0.492,0.181,0.107,0.324,115.982
880,798IyUjOzBkjliWev26j9j,Feathery - Slow Version,Milky Chance,https://open.spotify.com/track/798IyUjOzBkjliWev26j9j,0.856,0.631,11,-11.252,0.268,0.748,0.282,0.0915,0.546,93.98
881,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,0.818,0.705,6,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559
882,1VKsbTJ78G5bnfyoPz46LA,Feeling Good,Nina Simone,https://open.spotify.com/track/1VKsbTJ78G5bnfyoPz46LA,0.318,0.334,7,-9.267,0.0487,0.854,0.0,0.188,0.541,78.508
883,0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,https://open.spotify.com/track/0LtOwyZoSNZKJWHqjzADpW,0.303,0.9,2,-2.352,0.0574,0.0277,0.635,0.11,0.491,149.508
884,5i7Xp4dDdwOLaxS2ge6WyD,Feng shui / Everyday Life,Radio Radio,https://open.spotify.com/track/5i7Xp4dDdwOLaxS2ge6WyD,0.656,0.49,9,-10.69,0.08,0.479,0.000687,0.465,0.546,126.055
885,4tAKD8gji97S0rASGu8SWq,Feral Child,Kafka Tamura,https://open.spotify.com/track/4tAKD8gji97S0rASGu8SWq,0.601,0.455,9,-7.871,0.0546,0.743,0.0,0.488,0.36,163.931
886,6ZF0rXgHvoPAIqKWfleskR,Fever,The Black Keys,https://open.spotify.com/track/6ZF0rXgHvoPAIqKWfleskR,0.0,0.0,0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0
887,3Hx7RXqCS7Kzjy2ot2q1Gk,Fever,The Black Keys,https://open.spotify.com/track/3Hx7RXqCS7Kzjy2ot2q1Gk,0.609,0.674,9,-6.506,0.0355,0.00378,0.000302,0.129,0.743,127.541
888,4MzGM692jKGkNSQ7qzeTaJ,Fever,The Black Keys,https://open.spotify.com/track/4MzGM692jKGkNSQ7qzeTaJ,0.609,0.674,9,-6.506,0.0355,0.00378,0.000302,0.129,0.743,127.541
889,6RifFc7wcrqPmxlgqSLxGe,Figures,The Whitest Boy Alive,https://open.spotify.com/track/6RifFc7wcrqPmxlgqSLxGe,0.56,0.807,11,-6.412,0.0305,0.132,0.437,0.125,0.882,151.787
890,5LnoRVK121SFdaOxphJjwD,Fille à plumes,Malajube,https://open.spotify.com/track/5LnoRVK121SFdaOxphJjwD,0.187,0.847,4,-5.068,0.117,2.86e-05,0.502,0.0907,0.119,158.169
891,4VAmkxV16z4dxDG2rIN3Vi,The Final Frame - Live From Spotify London,Michael Kiwanuka,https://open.spotify.com/track/4VAmkxV16z4dxDG2rIN3Vi,0.42,0.316,2,-6.833,0.0289,0.117,0.0218,0.613,0.159,99.364
892,2mwnYvlLVP465u9V9wjUGj,Find Me,Kings of Leon,https://open.spotify.com/track/2mwnYvlLVP465u9V9wjUGj,0.4,0.946,1,-3.966,0.0634,0.000136,0.853,0.155,0.611,161.591
893,1UsGfBDCXxwmg1BoumR7jn,Finer Feelings,Spoon,https://open.spotify.com/track/1UsGfBDCXxwmg1BoumR7jn,0.644,0.893,0,-5.29,0.0462,0.0208,3.16e-05,0.356,0.706,129.665
894,5KeyVNymqfqac1wLDseK8v,Fineshrine,Purity Ring,https://open.spotify.com/track/5KeyVNymqfqac1wLDseK8v,0.609,0.798,5,-4.448,0.0404,0.018,8.68e-06,0.434,0.401,130.034
895,5OLQo8LBsfh0LszlsyWlzL,Finger Back,Vampire Weekend,https://open.spotify.com/track/5OLQo8LBsfh0LszlsyWlzL,0.668,0.822,0,-4.861,0.0855,0.255,1.72e-05,0.349,0.721,100.934
896,0pQaOmtNL5ChJfmpDoBqDl,Finn's Confession,John Williams,https://open.spotify.com/track/0pQaOmtNL5ChJfmpDoBqDl,0.214,0.0882,4,-22.076,0.0392,0.951,0.932,0.253,0.0372,86.663
897,6liNJDyWJjyHAgDnAX95bw,Fire and the Flood,Vance Joy,https://open.spotify.com/track/6liNJDyWJjyHAgDnAX95bw,0.596,0.827,5,-4.402,0.0372,0.0242,0.0,0.0958,0.329,115.034
898,6DO69hH4niHuG6VKvrcoko,Fire Escape,Half Moon Run,https://open.spotify.com/track/6DO69hH4niHuG6VKvrcoko,0.248,0.224,0,-11.274,0.0337,0.992,0.0287,0.0895,0.237,178.417
899,51If7kQQBmqPiqUR1srAfG,Fireman,WhoMadeWho,https://open.spotify.com/track/51If7kQQBmqPiqUR1srAfG,0.67,0.634,1,-9.593,0.0284,0.16,0.778,0.111,0.7,115.985
900,64zdnlftDUEpPQbOut0sV2,Fireproof,The National,https://open.spotify.com/track/64zdnlftDUEpPQbOut0sV2,0.481,0.472,3,-10.54,0.0357,0.96,0.00916,0.114,0.311,115.978
901,4atMrAadB7dS8xn9vfk9PQ,Fireside,Arctic Monkeys,https://open.spotify.com/track/4atMrAadB7dS8xn9vfk9PQ,0.538,0.953,9,-5.611,0.056,0.0234,0.00126,0.113,0.74,100.033
902,4p8hEugsVDbekDgDH4QagU,Fireside,Arctic Monkeys,https://open.spotify.com/track/4p8hEugsVDbekDgDH4QagU,0.538,0.953,9,-5.611,0.056,0.0234,0.00126,0.113,0.74,100.033
903,4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,https://open.spotify.com/track/4lCv7b86sLynZbXhfScfm2,0.638,0.826,8,-4.968,0.0479,0.139,0.0,0.0803,0.649,124.072
904,4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,https://open.spotify.com/track/4r6eNCsrZnQWJzzvFh4nlg,0.638,0.832,8,-5.039,0.049,0.141,0.0,0.113,0.648,124.071
905,1IhEDFWcRLtgaC7ib9zaZ5,Fireworks,The Whitest Boy Alive,https://open.spotify.com/track/1IhEDFWcRLtgaC7ib9zaZ5,0.798,0.737,8,-8.247,0.053,0.0547,0.591,0.0804,0.894,140.618
906,2ZE6D6ySdIjWpb6GObprV8,First,Cold War Kids,https://open.spotify.com/track/2ZE6D6ySdIjWpb6GObprV8,0.468,0.692,2,-4.015,0.0295,0.0202,2.39e-06,0.523,0.561,78.009
907,2PRmNoN16eUer6bJomStcf,First Of All... It Didn't Do A Thing Here - Anthology 1 Version,Paul McCartney,https://open.spotify.com/track/2PRmNoN16eUer6bJomStcf,0.0,0.223,6,-18.325,0.0,0.995,0.0103,0.0,0.0,0.0
908,6OFKVE2HZdK3n2tbTDMhn3,First Time,Vance Joy,https://open.spotify.com/track/6OFKVE2HZdK3n2tbTDMhn3,0.639,0.894,0,-7.184,0.142,0.313,4.3e-06,0.168,0.39,116.009
909,53aFGAl0Vebwp2bo8wtdWR,Fitter Happier,Radiohead,https://open.spotify.com/track/53aFGAl0Vebwp2bo8wtdWR,0.432,0.391,9,-14.99,0.242,0.813,0.00363,0.155,0.744,123.538
910,7DdXf9x75iEVCHWfoRwRuR,Fitzpleasure,alt-J,https://open.spotify.com/track/7DdXf9x75iEVCHWfoRwRuR,0.584,0.594,9,-6.935,0.0487,0.142,0.00117,0.105,0.36,143.935
911,3v9fhN8ttoeH9AvpCi3IVM,Fitzpleasure - Dave Sitek Remix,alt-J,https://open.spotify.com/track/3v9fhN8ttoeH9AvpCi3IVM,0.646,0.825,11,-8.302,0.0507,0.0388,0.00101,0.26,0.378,143.958
912,7or8ysyNfJIDsr0vC7aqpQ,Fitzpleasure - Jim James 'Apple C' Remix,alt-J,https://open.spotify.com/track/7or8ysyNfJIDsr0vC7aqpQ,0.432,0.585,11,-8.861,0.033,0.00775,0.00294,0.101,0.533,152.458
913,4S1rRmc82hWL9C5VBtxMKA,"Fitzpleasure - Live at Lido Berlin, Berlin, Germany, 10/1/2014",alt-J,https://open.spotify.com/track/4S1rRmc82hWL9C5VBtxMKA,0.655,0.729,9,-4.862,0.0373,0.0785,0.00121,0.728,0.534,144.043
914,0Na10nHw7B30hmjkxNK9WB,Fitzpleasure - The Internet of Odd Future Remix,alt-J,https://open.spotify.com/track/0Na10nHw7B30hmjkxNK9WB,0.571,0.831,11,-7.169,0.0291,0.0034,0.0273,0.125,0.249,136.993
915,7vJvU9djy2i1lJOqMvj1fb,Five Dallars Unleaded 2010,Jake Shimabukuro,https://open.spotify.com/track/7vJvU9djy2i1lJOqMvj1fb,0.775,0.395,0,-11.636,0.0364,0.714,0.939,0.0778,0.707,104.486
916,3pKKxkeB1pOUMHwWBmKc3Y,Fixing A Hole - Remastered 2009,The Beatles,https://open.spotify.com/track/3pKKxkeB1pOUMHwWBmKc3Y,0.469,0.507,0,-8.917,0.0451,0.382,0.0,0.0783,0.619,112.984
917,4WBpJC6ByANHehsZUW07Vd,Flapper Girl,The Lumineers,https://open.spotify.com/track/4WBpJC6ByANHehsZUW07Vd,0.75,0.319,0,-12.141,0.0357,0.861,0.0254,0.0615,0.275,117.085
918,3raHRmDxUhjQo0EKrWFTV0,Flashbulb Eyes,Arcade Fire,https://open.spotify.com/track/3raHRmDxUhjQo0EKrWFTV0,0.452,0.915,7,-6.516,0.0701,0.00201,0.126,0.704,0.8,171.37
919,61cKlqGQuuk9tqvfTD2t39,Flashed Junk Mind,Piano Tribute Players,https://open.spotify.com/track/61cKlqGQuuk9tqvfTD2t39,0.701,0.306,11,-16.647,0.0519,0.987,0.939,0.111,0.325,118.002
920,5mpLcXEsk3jjzLFGuNKk5I,Flashed Junk Mind,Milky Chance,https://open.spotify.com/track/5mpLcXEsk3jjzLFGuNKk5I,0.839,0.84,11,-8.721,0.0474,0.389,0.0319,0.114,0.904,117.98
921,7b829PewSJYvL0MaUoNfNY,Flashed Junk Mind - Live from Spotify Berlin,Milky Chance,https://open.spotify.com/track/7b829PewSJYvL0MaUoNfNY,0.729,0.662,11,-12.919,0.0574,0.564,0.000651,0.686,0.803,118.014
922,07yKQCRBUdUTSv6y3mbZ1e,Flashed Junk Mind - Live From Spotify Berlin,Milky Chance,https://open.spotify.com/track/07yKQCRBUdUTSv6y3mbZ1e,0.728,0.659,11,-12.919,0.059,0.563,0.000504,0.687,0.821,118.015
923,6SszAhtfZZ0iY8Od3YHxhX,Fleet Week,SIMON I,https://open.spotify.com/track/6SszAhtfZZ0iY8Od3YHxhX,0.64,0.728,2,-6.189,0.0758,0.0561,6.73e-05,0.174,0.52,141.953
924,55TrsYFuwiFsdrgchaeXW7,Fleur de Londres,VioleTT Pi,https://open.spotify.com/track/55TrsYFuwiFsdrgchaeXW7,0.664,0.525,0,-8.448,0.0309,0.0917,0.526,0.162,0.503,120.068
925,4C7F5zCFfppYauKHjKpC34,Floating Spit,Perfume Genius,https://open.spotify.com/track/4C7F5zCFfppYauKHjKpC34,0.438,0.462,3,-13.638,0.033,0.869,0.915,0.0968,0.452,144.025
926,6ZlolHAQKomJuKg4n5qOAP,Flow,Cage The Elephant,https://open.spotify.com/track/6ZlolHAQKomJuKg4n5qOAP,0.44,0.63,7,-8.319,0.0512,0.241,7.95e-05,0.137,0.0387,125.557
927,4Rctx86F2SvaL2LgQRz1ww,Flowers,Plants and Animals,https://open.spotify.com/track/4Rctx86F2SvaL2LgQRz1ww,0.591,0.622,7,-7.454,0.0258,0.107,0.00174,0.101,0.728,112.519
928,1s0uk3LmYulYhdiLlpxqzF,Flowers,Leon Bridges,https://open.spotify.com/track/1s0uk3LmYulYhdiLlpxqzF,0.561,0.688,9,-5.625,0.102,0.638,0.0,0.2,0.747,75.307
929,1bbX8eMgNGKtE9hDUmC35Y,Flowers In Your Hair,The Lumineers,https://open.spotify.com/track/1bbX8eMgNGKtE9hDUmC35Y,0.677,0.61,7,-10.067,0.0317,0.737,5.12e-05,0.233,0.578,127.435
930,6oIOkcU6u5iPlQBHXGJwzN,Flowers On The Wall,The Statler Brothers,https://open.spotify.com/track/6oIOkcU6u5iPlQBHXGJwzN,0.502,0.56,6,-12.642,0.1,0.642,0.0,0.038,0.945,196.051
931,7xDydFFgyOYit7yAUsRhrI,Flume,Bon Iver,https://open.spotify.com/track/7xDydFFgyOYit7yAUsRhrI,0.437,0.143,11,-17.012,0.0329,0.927,0.0336,0.109,0.0868,132.87
932,1itLKsCWHtLnxALkgBk1Fa,Flying - Remastered 2009,The Beatles,https://open.spotify.com/track/1itLKsCWHtLnxALkgBk1Fa,0.551,0.395,0,-14.755,0.0501,0.368,0.88,0.0932,0.261,92.929
933,2heLGVC64EHWj9RHXdheVI,The Flying Club Cup,Beirut,https://open.spotify.com/track/2heLGVC64EHWj9RHXdheVI,0.429,0.648,8,-7.106,0.0347,0.701,0.00144,0.205,0.542,114.571
934,798RngHXvJEhJun76cZCYK,Fog,Radiohead,https://open.spotify.com/track/798RngHXvJEhJun76cZCYK,0.536,0.607,9,-10.106,0.037,0.0125,0.895,0.112,0.097,139.903
935,2L08hXR9EBGF1dY23FoifR,Follow Me,John Williams,https://open.spotify.com/track/2L08hXR9EBGF1dY23FoifR,0.218,0.221,6,-13.52,0.0369,0.879,0.807,0.104,0.039,157.701
936,2xnHP0XnnsLmtdaX8POQ4M,The Fool On The Hill,The Beatles,https://open.spotify.com/track/2xnHP0XnnsLmtdaX8POQ4M,0.485,0.321,4,-12.156,0.0285,0.57,0.0,0.271,0.369,144.531
937,7ot6P9S0H5a9cb5I5G2AuS,The Fool On The Hill - Demo / Anthology 2 Version,The Beatles,https://open.spotify.com/track/7ot6P9S0H5a9cb5I5G2AuS,0.545,0.22,11,-11.6,0.0281,0.982,0.01,0.106,0.25,77.252
938,0q3LHv8FpYg1bKXuvDfZL6,The Fool On The Hill - Take 4 / Anthology 2 Version,The Beatles,https://open.spotify.com/track/0q3LHv8FpYg1bKXuvDfZL6,0.46,0.672,2,-7.675,0.0324,0.716,0.0,0.584,0.8,141.451
939,5dPAjN5CBjPHZrbYVHxsoE,The Fool On The Hill - Remastered 2009,The Beatles,https://open.spotify.com/track/5dPAjN5CBjPHZrbYVHxsoE,0.443,0.222,4,-12.263,0.0316,0.919,3.66e-06,0.0588,0.557,71.747
940,6rHh8urosEFRI67xVa6fzU,The Fool On The Hill - Remastered 2009,The Beatles,https://open.spotify.com/track/6rHh8urosEFRI67xVa6fzU,0.356,0.26,4,-10.577,0.0314,0.913,2.1e-06,0.105,0.49,144.184
941,0mP897I93DZwdgtjkSriwj,For Emma,Bon Iver,https://open.spotify.com/track/0mP897I93DZwdgtjkSriwj,0.669,0.613,4,-11.12,0.036,0.487,0.18,0.132,0.565,110.67
942,7nc6muMrRuS5WfzS0gJlyT,For Good Reason,Bahamas,https://open.spotify.com/track/7nc6muMrRuS5WfzS0gJlyT,0.786,0.219,5,-13.335,0.0352,0.91,0.141,0.12,0.0835,103.796
943,1kDkaFlmkdEZiVUogaP9OZ,For No One - Remastered 2009,The Beatles,https://open.spotify.com/track/1kDkaFlmkdEZiVUogaP9OZ,0.483,0.351,1,-10.487,0.0278,0.783,0.0,0.115,0.713,81.208
944,7eQ4Lh28nkEIsZ6RWwSx4W,For U (feat. Charli XCX),Miike Snow,https://open.spotify.com/track/7eQ4Lh28nkEIsZ6RWwSx4W,0.649,0.704,0,-5.303,0.0508,0.041,0.0606,0.102,0.436,120.028
945,0zbBvOTIFVESpb9GDpgy7p,For You Blue - Anthology 3 Version,The Beatles,https://open.spotify.com/track/0zbBvOTIFVESpb9GDpgy7p,0.758,0.521,2,-10.41,0.0583,0.494,0.0072,0.131,0.646,128.418
946,5dpRJkvY8oWMQmQbEQTXhO,For You Blue - Remastered 2009,The Beatles,https://open.spotify.com/track/5dpRJkvY8oWMQmQbEQTXhO,0.88,0.556,2,-10.773,0.0855,0.24,0.0483,0.24,0.955,128.542
947,12YbiTLIjci2wEdSYzUhsO,Forced to Drive,The Breeders,https://open.spotify.com/track/12YbiTLIjci2wEdSYzUhsO,0.589,0.532,7,-11.558,0.0298,0.0575,0.0917,0.2,0.367,99.103
948,5JsBlpOGm0L2DVKc16KpS0,Foreign 2,King Krule,https://open.spotify.com/track/5JsBlpOGm0L2DVKc16KpS0,0.683,0.689,1,-8.918,0.127,0.626,0.225,0.17,0.27,126.943
949,3kR1DF3AAFCzOtzMIErJ4H,Foreigner's God,Hozier,https://open.spotify.com/track/3kR1DF3AAFCzOtzMIErJ4H,0.503,0.445,8,-7.624,0.0292,0.163,0.000475,0.111,0.382,88.866
950,0Cko7xEhkjabXL4qv30UJx,Forest,Jean Leloup,https://open.spotify.com/track/0Cko7xEhkjabXL4qv30UJx,0.541,0.775,5,-6.289,0.078,0.000463,0.0,0.938,0.392,104.131
951,44G2vhxutUgAgJ1xUIKpXL,Forks And Knives (La Fête),Beirut,https://open.spotify.com/track/44G2vhxutUgAgJ1xUIKpXL,0.415,0.446,4,-8.924,0.029,0.802,0.000194,0.304,0.618,161.71
952,2AMysGXOe0zzZJMtH3Nizb,Formidable,Stromae,https://open.spotify.com/track/2AMysGXOe0zzZJMtH3Nizb,0.513,0.628,4,-9.056,0.19,0.0997,0.0,0.146,0.501,70.568
953,08MMw3byYPKgcC0mNyo9MZ,Fort,GoGo Penguin,https://open.spotify.com/track/08MMw3byYPKgcC0mNyo9MZ,0.649,0.427,8,-15.071,0.0561,0.0847,0.936,0.114,0.549,112.003
954,4uYbO8zfCHAT3xde7Wr1bR,Foudre,Karim Ouellet,https://open.spotify.com/track/4uYbO8zfCHAT3xde7Wr1bR,0.401,0.524,9,-7.337,0.0302,0.536,2.15e-05,0.359,0.555,95.141
955,5QT4d0ILGPHjLUJ6EWRvRF,Foudre,Karim Ouellet,https://open.spotify.com/track/5QT4d0ILGPHjLUJ6EWRvRF,0.401,0.524,9,-7.337,0.0302,0.536,2.15e-05,0.359,0.555,95.141
956,6M2HSsv8hF7JjzY1S2ZCkQ,Fox,Karim Ouellet,https://open.spotify.com/track/6M2HSsv8hF7JjzY1S2ZCkQ,0.697,0.488,1,-7.58,0.0704,0.467,0.000778,0.0858,0.783,172.212
957,46TN37ZX0mMmmcZZeW7hhW,Fox,Karim Ouellet,https://open.spotify.com/track/46TN37ZX0mMmmcZZeW7hhW,0.697,0.488,1,-7.58,0.0704,0.467,0.000778,0.0858,0.783,172.212
958,0IedgQjjJ8Ad4B3UDQ5Lyn,Fragments of Time (feat. Todd Edwards),Daft Punk,https://open.spotify.com/track/0IedgQjjJ8Ad4B3UDQ5Lyn,0.807,0.51,0,-9.729,0.0433,0.041,0.115,0.104,0.961,130.118
959,25SJaCCPiosugnlY53VhRG,Freaking Out the Neighborhood,Mac DeMarco,https://open.spotify.com/track/25SJaCCPiosugnlY53VhRG,0.565,0.832,8,-5.751,0.108,0.0639,0.0291,0.386,0.847,143.302
960,6hLY3Tz1Xt5kBuKNDTs4ib,Free As A Bird - Anthology 1 Version,The Beatles,https://open.spotify.com/track/6hLY3Tz1Xt5kBuKNDTs4ib,0.474,0.503,9,-9.074,0.0279,0.0438,0.016,0.153,0.457,72.323
961,5FX89IUKm9QJT9ymrmyK4k,Free Lunch,Isaiah Rashad,https://open.spotify.com/track/5FX89IUKm9QJT9ymrmyK4k,0.865,0.472,11,-7.359,0.237,0.223,5.39e-05,0.109,0.843,130.011
962,78H72MElkOY9cRnaudxZFY,Fresh,Daft Punk,https://open.spotify.com/track/78H72MElkOY9cRnaudxZFY,0.503,0.952,1,-9.308,0.572,0.268,0.272,0.875,0.174,126.345
963,2tRxW2A9eyYmHv3JihIikW,From Afar,Vance Joy,https://open.spotify.com/track/2tRxW2A9eyYmHv3JihIikW,0.327,0.412,0,-8.511,0.029,0.489,7.72e-06,0.308,0.173,86.419
964,1yi8EOTpKeVK4cj5HS8DRp,From Eden,Hozier,https://open.spotify.com/track/1yi8EOTpKeVK4cj5HS8DRp,0.484,0.528,0,-6.951,0.0424,0.398,2.57e-05,0.107,0.408,109.361
965,2XRCxFtPqSsnY94jZCFuYu,From Eden,Hozier,https://open.spotify.com/track/2XRCxFtPqSsnY94jZCFuYu,0.399,0.672,0,-5.506,0.05,0.584,2.45e-05,0.118,0.285,142.215
966,6zEm9ZQyrrBj8q6Ajcuz2H,From Eden - Live in America - Spring/Summer 2015,Hozier,https://open.spotify.com/track/6zEm9ZQyrrBj8q6Ajcuz2H,0.353,0.784,0,-4.749,0.0391,0.457,0.0,0.92,0.531,153.366
967,01lhEz2Ld7q9sRYypDyp69,From Me To You - Anthology 1 Version,The Beatles,https://open.spotify.com/track/01lhEz2Ld7q9sRYypDyp69,0.51,0.86,7,-6.584,0.119,0.287,0.0,0.631,0.95,142.744
968,1euKWJfJSfPhgSendPrcXb,From Me To You - Mono / Remastered,The Beatles,https://open.spotify.com/track/1euKWJfJSfPhgSendPrcXb,0.581,0.821,0,-4.387,0.0318,0.507,0.0,0.108,0.968,136.145
969,7nBGBbzfnPiowCvXKJnV9J,From Me To You - Remastered 2009,The Beatles,https://open.spotify.com/track/7nBGBbzfnPiowCvXKJnV9J,0.644,0.66,7,-8.513,0.0309,0.613,0.0,0.269,0.966,136.125
970,1sTJzZXvKAjNbiCxsm2HOS,From The Sun,Unknown Mortal Orchestra,https://open.spotify.com/track/1sTJzZXvKAjNbiCxsm2HOS,0.483,0.399,6,-13.652,0.0595,0.0411,0.0112,0.0936,0.141,83.2
971,7KM2XFEzfPW4gnDczYuavg,"Fuck You, Oscar",Powell,https://open.spotify.com/track/7KM2XFEzfPW4gnDczYuavg,0.603,0.858,0,-8.229,0.0695,0.773,0.851,0.106,0.773,170.979
972,4CzTgOmc3Sdm4EgKQWzjQl,Ful Stop,Radiohead,https://open.spotify.com/track/4CzTgOmc3Sdm4EgKQWzjQl,0.426,0.661,0,-9.877,0.0503,0.353,0.94,0.619,0.178,151.191
973,6sD5MKNyn69jCHIDo3O266,Full Circle,Half Moon Run,https://open.spotify.com/track/6sD5MKNyn69jCHIDo3O266,0.467,0.752,2,-8.971,0.0355,0.157,0.000565,0.121,0.362,178.133
974,0gr60jINHbKdcGlQ83rmaH,Full Circle,Half Moon Run,https://open.spotify.com/track/0gr60jINHbKdcGlQ83rmaH,0.572,0.744,2,-8.968,0.0316,0.126,0.00037,0.124,0.343,89.067
975,2OCuzTvHRxmpy0HuqmNqwd,Full On Idle,The Breeders,https://open.spotify.com/track/2OCuzTvHRxmpy0HuqmNqwd,0.571,0.867,4,-9.181,0.0665,0.374,0.00254,0.0997,0.233,143.087
976,0cjavaamK4gxP9iZYw5I2X,Funk Ad,Daft Punk,https://open.spotify.com/track/0cjavaamK4gxP9iZYw5I2X,0.724,0.783,7,-8.958,0.176,0.00021,0.49,0.295,0.3,111.833
977,6D2yNWuPe3dzAHeFqMLPqN,Future People,Alabama Shakes,https://open.spotify.com/track/6D2yNWuPe3dzAHeFqMLPqN,0.381,0.768,6,-4.314,0.0526,0.0997,0.125,0.0954,0.51,154.213
978,1BSFfskiued68jF4e0oDsX,Gabe's Song,Fleece,https://open.spotify.com/track/1BSFfskiued68jF4e0oDsX,0.387,0.578,6,-9.615,0.0547,0.32,0.117,0.0986,0.292,92.812
979,56U0cZeNwjgQhDBaZto5Mx,Gale Song,The Lumineers,https://open.spotify.com/track/56U0cZeNwjgQhDBaZto5Mx,0.507,0.328,0,-8.432,0.0271,0.722,0.000102,0.106,0.173,58.736
980,50TxFCZ1HNGnpN4Dd79YpI,Galope (feat. Georgette LeBlanc),Radio Radio,https://open.spotify.com/track/50TxFCZ1HNGnpN4Dd79YpI,0.834,0.714,7,-7.306,0.188,0.144,1.35e-06,0.491,0.599,117.951
981,3ctALmweZBapfBdFiIVpji,The Game of Love,Daft Punk,https://open.spotify.com/track/3ctALmweZBapfBdFiIVpji,0.712,0.5,9,-11.948,0.0338,0.825,0.314,0.106,0.682,90.039
982,5pFSbiW5XewiQONONBQbqF,Games,The Strokes,https://open.spotify.com/track/5pFSbiW5XewiQONONBQbqF,0.644,0.708,9,-6.742,0.029,0.00327,0.184,0.19,0.452,127.05
983,2Hh5BKsYsg9Z5uLYyI9Ppl,Garden Dog Barbecue,GoGo Penguin,https://open.spotify.com/track/2Hh5BKsYsg9Z5uLYyI9Ppl,0.375,0.426,8,-14.459,0.0517,0.0872,0.88,0.108,0.669,96.239
984,6onmdzTxsisLDtItnIS5WV,Garden of England - Interlude,alt-J,https://open.spotify.com/track/6onmdzTxsisLDtItnIS5WV,0.219,0.0995,4,-27.833,0.0552,0.953,0.0,0.306,0.14,113.455
985,2xXaSJNH5LfCXz5FHhnoSg,Gasoline,Alpine,https://open.spotify.com/track/2xXaSJNH5LfCXz5FHhnoSg,0.62,0.622,10,-3.711,0.0276,0.0828,0.0,0.335,0.802,85.997
986,1DOiWHcSHnJViGkHTQzwZB,Gaston,Philippe Brach,https://open.spotify.com/track/1DOiWHcSHnJViGkHTQzwZB,0.553,0.802,2,-5.731,0.0702,0.182,1.31e-06,0.059,0.496,125.914
987,7mawP3kgmL66EZzNds5KiD,Gatekeeper,Feist,https://open.spotify.com/track/7mawP3kgmL66EZzNds5KiD,0.846,0.0569,9,-16.311,0.0571,0.967,1.24e-06,0.134,0.298,109.795
988,5cQyiQZZGp1wFJyALKTZzV,Gathering All the Lost Loves,General Elektriks,https://open.spotify.com/track/5cQyiQZZGp1wFJyALKTZzV,0.9,0.436,2,-10.021,0.0381,0.557,0.011,0.104,0.584,96.741
989,0OoIDJuSikhtUIBz87aPRY,Gemini,Alabama Shakes,https://open.spotify.com/track/0OoIDJuSikhtUIBz87aPRY,0.474,0.423,4,-5.42,0.0403,0.43,0.174,0.0741,0.334,79.859
990,2LIpNWFkgpwF4RFcT257BR,Generational Synthetic,Beach Fossils,https://open.spotify.com/track/2LIpNWFkgpwF4RFcT257BR,0.369,0.902,11,-5.743,0.0409,0.0469,0.622,0.137,0.567,167.549
991,6MDijuuArPJv1vbp7K1x3f,Genghis Khan,Miike Snow,https://open.spotify.com/track/6MDijuuArPJv1vbp7K1x3f,0.688,0.847,10,-3.238,0.0508,0.04,2.81e-06,0.598,0.453,93.979
992,5mFvYNykzBjdXRbPxKnvwA,Genghis Khan - Jim Eno Sessions,Miike Snow,https://open.spotify.com/track/5mFvYNykzBjdXRbPxKnvwA,0.686,0.714,0,-9.082,0.0517,0.325,0.000334,0.118,0.34,94.025
